index,type,name,resident,streamed,parentStack
1337,material,mc/mtl_gfl_centaureissi_eyeadd,1060,0,|t7_gfl_centaureissi_fb_mp|xmodel|pbt_gfl_body_centaureissi|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1338,image,i_gfl_centaureissi_hair_c,274,2839880,|mc/mtl_gfl_centaureissi_hair|material|t7_gfl_centaureissi_fb_mp|xmodel|pbt_gfl_body_centaureissi|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1339,image,i_gfl_centaureissi_hair_g,282,196608,|mc/mtl_gfl_centaureissi_hair|material|t7_gfl_centaureissi_fb_mp|xmodel|pbt_gfl_body_centaureissi|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1340,image,i_gfl_centaureissi_hair_s,282,196608,|mc/mtl_gfl_centaureissi_hair|material|t7_gfl_centaureissi_fb_mp|xmodel|pbt_gfl_body_centaureissi|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1341,material,mc/mtl_gfl_centaureissi_hair,898,0,|t7_gfl_centaureissi_fb_mp|xmodel|pbt_gfl_body_centaureissi|playerbodystyle|pbt_gfl_p90|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1342,xmodelmesh,t7_gfl_centaureissi_fb_lod1bf82ea57,1856,1852024,|t7_gfl_centaureissi_fb|xmodel|zone_source/core_mod.zone|csv
1343,xmodelmesh,t7_gfl_centaureissi_fbc130b4c,2136,3270384,|t7_gfl_centaureissi_fb|xmodel|zone_source/core_mod.zone|csv
1344,xmodel,t7_gfl_centaureissi_fb,6176,0,|zone_source/core_mod.zone|csv
1345,xmodelalias,t7_gfl_character_generic_alias,31,0,|c_zsf_supp_1|character|zone_source/core_mod.zone|csv
1346,character,c_ally_prologue,16,0,|zone_source/core_mod.zone|csv
1347,character,c_zsf_assault_1,16,0,|zone_source/core_mod.zone|csv
1348,character,c_zsf_cqb_1,12,0,|zone_source/core_mod.zone|csv
1349,character,c_zsf_supp_1,13,0,|zone_source/core_mod.zone|csv
1350,image,i_gfl_guard_accessories_c,282,710296,|mc/mtl_gfl_guard_accessories|material|t7_gfl_guard_viewlegs|xmodel|pbt_gfl_body_guard|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1351,material,mc/mtl_gfl_guard_accessories,870,0,|t7_gfl_guard_viewlegs|xmodel|pbt_gfl_body_guard|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1352,image,i_gfl_guard_body_c,275,720896,|mc/mtl_gfl_guard_body_skin|material|t7_gfl_guard_viewlegs|xmodel|pbt_gfl_body_guard|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1353,material,mc/mtl_gfl_guard_body,861,0,|t7_gfl_guard_viewlegs|xmodel|pbt_gfl_body_guard|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1354,material,mc/mtl_gfl_guard_body_skin,864,0,|t7_gfl_guard_viewlegs|xmodel|pbt_gfl_body_guard|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1355,image,i_gfl_guard_hair_c,275,720896,|mc/mtl_gfl_guard_hair|material|t7_gfl_guard_fb_mp|xmodel|pbt_gfl_body_guard|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1356,material,mc/mtl_gfl_guard_hair,861,0,|t7_gfl_guard_fb_mp|xmodel|pbt_gfl_body_guard|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1357,image,i_gfl_guard_head_c,275,720896,|mc/mtl_gfl_guard_head|material|t7_gfl_guard_fb_mp|xmodel|pbt_gfl_body_guard|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1358,material,mc/mtl_gfl_guard_head,861,0,|t7_gfl_guard_fb_mp|xmodel|pbt_gfl_body_guard|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1359,xmodelmesh,t7_gfl_guard_fb_lod1a60415f4,1632,1073768,|t7_gfl_guard_fb|xmodel|zone_source/core_mod.zone|csv
1360,xmodelmesh,t7_gfl_guard85779195,1720,2135632,|t7_gfl_guard_fb|xmodel|zone_source/core_mod.zone|csv
1361,xmodel,c_54i_warlord_body,6520,0,|zone_source/core_mod.zone|csv
1362,xmodel,c_54i_warlord_fullbody,4088,0,|zone_source/core_mod.zone|csv
1363,image,i_gfl_vespid_body_c,276,722760,|mc/mtl_gfl_vespid_body_skin|material|t7_gfl_vespid_fb_mp|xmodel|pbt_gfl_body_vespid|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1364,material,mc/mtl_gfl_vespid_body,852,0,|t7_gfl_vespid_fb_mp|xmodel|pbt_gfl_body_vespid|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1365,material,mc/mtl_gfl_vespid_body_skin,864,0,|t7_gfl_vespid_fb_mp|xmodel|pbt_gfl_body_vespid|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1366,image,i_gfl_vespid_accessories_c,283,720896,|mc/mtl_gfl_vespid_accessories|material|t7_gfl_vespid_fb_mp|xmodel|pbt_gfl_body_vespid|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1367,material,mc/mtl_gfl_vespid_accessories,869,0,|t7_gfl_vespid_fb_mp|xmodel|pbt_gfl_body_vespid|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1368,image,i_gfl_vespid_head_c,276,720896,|mc/mtl_gfl_vespid_head|material|t7_gfl_vespid_fb_mp|xmodel|pbt_gfl_body_vespid|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1369,material,mc/mtl_gfl_vespid_head,860,0,|t7_gfl_vespid_fb_mp|xmodel|pbt_gfl_body_vespid|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1370,image,i_gfl_vespid_eye_c,275,720896,|mc/mtl_gfl_vespid_eye|material|t7_gfl_vespid_fb_mp|xmodel|pbt_gfl_body_vespid|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1371,material,mc/mtl_gfl_vespid_eye,861,0,|t7_gfl_vespid_fb_mp|xmodel|pbt_gfl_body_vespid|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1372,image,i_gfl_vespid_nose_shadow_c,3019,0,|mc/mtl_gfl_vespid_nose_shadow|material|t7_gfl_vespid_fb_mp|xmodel|pbt_gfl_body_vespid|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1373,material,mc/mtl_gfl_vespid_nose_shadow,869,0,|t7_gfl_vespid_fb_mp|xmodel|pbt_gfl_body_vespid|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1374,xmodelmesh,t7_gfl_vespid_fb_lod1e5e88947,1520,731368,|t7_gfl_vespid_fb|xmodel|zone_source/core_mod.zone|csv
1375,xmodelmesh,t7_gfl_vespid_fbf0f76ed4,1824,1537984,|t7_gfl_vespid_fb|xmodel|zone_source/core_mod.zone|csv
1376,xmodel,c_54i_assault_body,11428,0,|zone_source/core_mod.zone|csv
1377,xmodel,c_54i_assault_fullbody,3972,0,|zone_source/core_mod.zone|csv
1378,xmodel,c_54i_assault_f_body,3968,0,|zone_source/core_mod.zone|csv
1379,xmodel,c_54i_assault_f_fb,3968,0,|zone_source/core_mod.zone|csv
1380,image,i_gfl_ripper_accessories_c,107,745304,|mc/mtl_gfl_ripper_accessories|material|t7_gfl_ripper_fb_mp|xmodel|pbt_gfl_body_ripper|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1381,material,mc/mtl_gfl_ripper_accessories,877,0,|t7_gfl_ripper_fb_mp|xmodel|pbt_gfl_body_ripper|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1382,image,i_gfl_ripper_body_c,276,720896,|mc/mtl_gfl_ripper_body_skin|material|t7_gfl_ripper_fb_mp|xmodel|pbt_gfl_body_ripper|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1383,material,mc/mtl_gfl_ripper_body,860,0,|t7_gfl_ripper_fb_mp|xmodel|pbt_gfl_body_ripper|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1384,material,mc/mtl_gfl_ripper_body_skin,864,0,|t7_gfl_ripper_fb_mp|xmodel|pbt_gfl_body_ripper|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1385,image,i_gfl_ripper_hair_c,276,720896,|mc/mtl_gfl_ripper_hair|material|t7_gfl_ripper_fb_mp|xmodel|pbt_gfl_body_ripper|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1386,material,mc/mtl_gfl_ripper_hair,860,0,|t7_gfl_ripper_fb_mp|xmodel|pbt_gfl_body_ripper|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1387,image,i_gfl_ripper_head_c,276,720896,|mc/mtl_gfl_ripper_head|material|t7_gfl_ripper_fb_mp|xmodel|pbt_gfl_body_ripper|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1388,material,mc/mtl_gfl_ripper_head,860,0,|t7_gfl_ripper_fb_mp|xmodel|pbt_gfl_body_ripper|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1389,image,i_gfl_ripper_visor_c,5757,0,|mc/mtl_gfl_ripper_visor|material|t7_gfl_ripper_fb_mp|xmodel|pbt_gfl_body_ripper|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1390,material,mc/mtl_gfl_ripper_visor,1051,0,|t7_gfl_ripper_fb_mp|xmodel|pbt_gfl_body_ripper|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1391,xmodelmesh,t7_gfl_ripper_fb_lod13dd41d1f,1488,976392,|t7_gfl_ripper_fb|xmodel|zone_source/core_mod.zone|csv
1392,xmodelmesh,t7_gfl_ripper_fb9a517a28,1800,1970592,|t7_gfl_ripper_fb|xmodel|zone_source/core_mod.zone|csv
1393,xmodel,c_54i_cqb_body,6420,0,|zone_source/core_mod.zone|csv
1394,xmodel,c_54i_cqb_fullbody,4016,0,|zone_source/core_mod.zone|csv
1395,xmodel,c_54i_cqb_f_body,4016,0,|zone_source/core_mod.zone|csv
1396,xmodel,c_54i_cqb_f_fullbody,4024,0,|zone_source/core_mod.zone|csv
1397,xmodel,c_54i_cqb_lynch_fb,4016,0,|zone_source/core_mod.zone|csv
1398,xmodel,c_54i_sniper_body,4160,0,|zone_source/core_mod.zone|csv
1399,xmodel,c_54i_sniper_fullbody,4168,0,|zone_source/core_mod.zone|csv
1400,xmodel,c_54i_supp_body,4084,0,|zone_source/core_mod.zone|csv
1401,xmodel,c_54i_supp_fullbody,4088,0,|zone_source/core_mod.zone|csv
1402,xmodel,c_54i_assault_body_preckill,3976,0,|zone_source/core_mod.zone|csv
1403,xmodel,c_54i_cqb_body_preckill,4020,0,|zone_source/core_mod.zone|csv
1404,xmodel,c_54i_sniper_body_preckill,4168,0,|zone_source/core_mod.zone|csv
1405,xmodel,c_54i_supp_body_preckill,4092,0,|zone_source/core_mod.zone|csv
1406,image,i_gfl_ouroboros_body_c,175,723032,|mc/mtl_gfl_ouroboros_body|material|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1407,material,mc/mtl_gfl_ouroboros_body,865,0,|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1408,image,i_gfl_ouroboros_cf_m_hair_ext_51_c,291,196608,|mc/mtl_gfl_ouroboros_cf_m_hair_ext_51|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1409,material,mc/mtl_gfl_ouroboros_cf_m_hair_ext_51,877,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1410,image,i_gfl_ouroboros_cf_m_hair_f_31_00_i_c,294,196608,|mc/mtl_gfl_ouroboros_cf_m_hair_f_31_00_i|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1411,material,mc/mtl_gfl_ouroboros_cf_m_hair_f_31_00_i,874,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1412,image,i_gfl_ouroboros_cf_m_hair_ext_01_c,291,196608,|mc/mtl_gfl_ouroboros_cf_m_hair_ext_01|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1413,material,mc/mtl_gfl_ouroboros_cf_m_hair_ext_01,877,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1414,image,i_gfl_ouroboros_cf_m_hair_f_19_00_i_c,294,196608,|mc/mtl_gfl_ouroboros_cf_m_hair_f_19_00_i|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1415,material,mc/mtl_gfl_ouroboros_cf_m_hair_f_19_00_i,874,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1416,image,i_gfl_ouroboros_cf_m_hair_b_07_00_c,292,720896,|mc/mtl_gfl_ouroboros_cf_m_hair_b_07_00|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1417,material,mc/mtl_gfl_ouroboros_cf_m_hair_b_07_00,876,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1418,image,i_gfl_ouroboros_cf_m_hair_f_23_00_c,292,196608,|mc/mtl_gfl_ouroboros_cf_m_hair_f_23_00|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1419,material,mc/mtl_gfl_ouroboros_cf_m_hair_f_23_00,876,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1420,image,i_gfl_ouroboros_mf_mat1_c,3018,0,|mc/mtl_gfl_ouroboros_mf_mat1|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1421,material,mc/mtl_gfl_ouroboros_mf_mat1,870,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1422,image,i_gfl_ouroboros_mf_m_primmaterial_c,2852,0,|mc/mtl_gfl_ouroboros_mf_m_primmaterial|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1423,material,mc/mtl_gfl_ouroboros_mf_m_primmaterial,876,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1424,image,i_gfl_ouroboros_face_c,111,1419960,|mc/mtl_gfl_ouroboros_face|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1425,material,mc/mtl_gfl_ouroboros_face,857,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1426,image,i_gfl_ouroboros_eyebrows_c,283,393216,|mc/mtl_gfl_ouroboros_eyebrows|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1427,material,mc/mtl_gfl_ouroboros_eyebrows,1061,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1428,image,i_gfl_ouroboros_nose_c,279,393216,|mc/mtl_gfl_ouroboros_nose|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1429,material,mc/mtl_gfl_ouroboros_nose,1049,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1430,image,i_gfl_ouroboros_eyeline_up_c,285,393216,|mc/mtl_gfl_ouroboros_eyeline_up|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1431,material,mc/mtl_gfl_ouroboros_eyeline_up,1059,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1432,image,i_gfl_ouroboros_eyel_c,279,1441792,|mc/mtl_gfl_ouroboros_eyel|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1433,material,mc/mtl_gfl_ouroboros_eyel,1049,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1434,image,i_gfl_ouroboros_eyer_c,279,1441792,|mc/mtl_gfl_ouroboros_eyer|material|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1435,material,mc/mtl_gfl_ouroboros_eyer,1049,0,|t7_gfl_ouroboros_fb_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1436,image,i_gfl_ouroboros_acs_m_armlet_ifrit_c,285,218440,|mc/mtl_gfl_ouroboros_acs_m_armlet_ifrit|material|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1437,material,mc/mtl_gfl_ouroboros_acs_m_armlet_ifrit,875,0,|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1438,image,i_gfl_ouroboros_cf_m_shoes_roafer01_c,294,196608,|mc/mtl_gfl_ouroboros_cf_m_shoes_roafer01|material|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1439,material,mc/mtl_gfl_ouroboros_cf_m_shoes_roafer01,874,0,|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1440,image,i_gfl_ouroboros_cf_m_socks_knee01_c,468,0,|mc/mtl_gfl_ouroboros_cf_m_socks_knee01|material|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1441,material,mc/mtl_gfl_ouroboros_cf_m_socks_knee01,876,0,|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1442,image,i_gfl_ouroboros_cf_m_shorts_03_c,137,720920,|mc/mtl_gfl_ouroboros_cf_m_shorts_03|material|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1443,material,mc/mtl_gfl_ouroboros_cf_m_shorts_03,1071,0,|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1444,image,i_gfl_ouroboros_cf_m_bra_03_c,286,720896,|mc/mtl_gfl_ouroboros_cf_m_bra_03|material|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1445,material,mc/mtl_gfl_ouroboros_cf_m_bra_03,1074,0,|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1446,image,i_gfl_ouroboros_cf_m_bot_skirt04_c,443,0,|mc/mtl_gfl_ouroboros_cf_m_bot_skirt04|material|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1447,material,mc/mtl_gfl_ouroboros_cf_m_bot_skirt04,877,0,|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1448,image,i_gfl_ouroboros_cf_m_top_sailor03_02_c,119,2818024,|mc/mtl_gfl_ouroboros_cf_m_top_sailor03_02|material|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1449,material,mc/mtl_gfl_ouroboros_cf_m_top_sailor03_02,873,0,|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1450,image,i_gfl_ouroboros_cf_m_top_curtain_sailor_a_c,300,720896,|mc/mtl_gfl_ouroboros_cf_m_top_curtain_sailor_a|material|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1451,material,mc/mtl_gfl_ouroboros_cf_m_top_curtain_sailor_a,884,0,|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1452,image,i_gfl_ouroboros_acs_m_neck_oniribon_c,3030,0,|mc/mtl_gfl_ouroboros_acs_m_neck_oniribon|material|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1453,material,mc/mtl_gfl_ouroboros_acs_m_neck_oniribon,874,0,|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
1454,image,i_gfl_ouroboros_acs_m_neck_chou_c,2850,0,|mc/mtl_gfl_ouroboros_acs_m_neck_chou|material|t7_gfl_ouroboros_body_mp|xmodel|pbt_gfl_body_ouroboros|playerbodystyle|pbt_gfl_sf|playerbodytype|zm_character_customization_zmhd|customizationtable|zone_source/core_mod.zone|csv
