1803,Gareth W. Davies,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1804,Randy DeRama,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1805,Luis Flores,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1806,Paul Flores,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1807,Ryan Frank,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1808,Nick Harland,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1809,James Hennessey,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1810,Neil Holmes,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1811,Andy Irvin,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1812,Francis Jimenez,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1813,Myo Kyawswar,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1814,Bertrand Leroux,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1815,Simon Li,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1816,Ronnie Lou,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1817,Alex Marquez,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1818,Allen Mert,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1819,Percy Pineda,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1820,Ben Piret,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1821,Butch Rionda,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1822,Ricardo Romero,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1823,Colin Schiller,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1824,Karen Segawa,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1825,Todd Szalla,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1826,Kenny Tanaka,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1827,Chris Taylor,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1828,Mahesh Tyagi,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1829,Sam Winotai,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1830, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1831,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1832,Global Media,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1833,Caroline McNiel,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1834,Alana White,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1835,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1836,HR & Recruiting,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1837, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1838,Michael Brown,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1839,Rose Clarke,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1840,Norma Crippen,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1841,Michelle Gallego,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1842,Ann Grealy,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1843,Alison Harmatuk,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1844,Eunice Lee,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1845, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1846,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1847,Legal,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1848, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1849,Andrew Chapman,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1850,Terri Durham,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1851,Peter Elsley,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1852,Pharaba Hacker-Witt,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1853,Keith Hammons,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1854,Kap Kang,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1855,Terry Kiel,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1856,Kelly Schwarm,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1857,Travis Stansbury,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1858,Phil Terzian,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1859,Mary Tuck,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1860, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1861,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1862,Licensing & Partnerships ,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1863, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1864,Jennifer Baca,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1865,Lindsay Friedman,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1866,Alex Gomez,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1867,Ashley Maidy,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1868,Alicia Mandeville,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1869,Aubrey McClure,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1870, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1871,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1872,Localisation Tools & Support,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1873,Stephanie Deming,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1874,XLOC,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1875,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1876,North American and European Supply Chains,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1877,,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1878,Ryan Adams,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1879,Derek Brown,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1880,Joe Bruna,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1881,Alessandro Cilano,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1882,Steve Clark,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1883,Harry Corr,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1884,Wade Cruickshank,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1885,Joris De Haer,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1886,Taco Elverding,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1887,Lynne Fisher,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1888,Alex Hill,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1889,Ronno Holtslag,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1890,Kevin Jamieson,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1891,Heath Jansson,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1892,Frank Leusink,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1893,Pryia Ramjee,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1894,Jen Sullivan,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1895,Mario Taekema,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1896,Mike Wand-Tetley,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1897,Bob Wharton,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1898,,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1899,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1900,Partner Relations & Production Operations,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1901, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1902,Sang Kim,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1903,Paul Rhodes,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1904,Peter Royea,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1905,Christopher Wilson,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1906, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1907,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
1908,Production Services - Europe,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
1909, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
1910,Christian Aarsrud,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1911,Dean Adamson,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1912,Alejandro Aguado Marin,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1913,Mizuki Akiyama,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1914,Pekko Alhsten,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1915,Alaa Al-Ramly,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1916,Mauricio Bernardo Da Silva,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1917,Mattia Bounaiuto,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1918,Falk Buerger,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1919,Anderson Cahet,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1920,Luis Carlos Pimentel,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1921,Leo Chang,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1922,Wan-Chen Chang,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1923,John Chen,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1924,Menghan Chen,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1925,Rong Chen,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1926,Sean Chen,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1927,Alexandria Chuko,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1928,Martin Chung,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1929,Laura Cocco,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1930,Ignat Constantin Catalin,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1931,Alberto Correa Tosti-Croce,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1932,Alex Cui,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1933,Antoine De Fourcroy,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1934,Francesco Dessolis,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1935,Kasturi Dey Hosta,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1936,Mario Domenico Giacomoni,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1937,Florent Ducret,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1938,Fiona Ebbs,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1939,Sami Eltaib,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1940,Ivan Enrique Mendez,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1941,Ricardo Eugenio Marcelo,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1942,Julian Faris,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1943,Alfio Federico Di Pinto,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1944,Javier Fernandez Cordoba,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1945,Patrick Friedrich ,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1946,Mathieu Gerard,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1947,Aurelio Gonzalez Riesco,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1948,Ole Graae Michelsen,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1949,Ryo Hanzawa,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1950,Conor Harlow,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1951,Sergio Hernan Petenar,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1952,Philipp Hill,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1953,Daniel Huang,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1954,Horus Huang,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1955,Michele Iorio,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1956,Aziz Janah,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1957,Oleg Jevgrafov,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1958,Steven Joucla,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1959,Barry Kehoe,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1960,Mannix Kelly,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1961,Salah Khalil,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1962,Aimu Kikuchi,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1963,Anders Kjeldgaar Nielsen,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1964,Nikolai Kolunov,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1965,Xuan Kou,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1966,Bogdans Krutilins,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1967,Sebastian Kuehn,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1968,Yian Lee,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1969,Jeremy Levi,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1970,Frank Li,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1971,Jurij Liamcenko,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1972,Jessie Lin,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1973,Fergus Lindsay ,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1974,Shawn Liu,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1975,Michael Ma,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1976,Igor Mantovani,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1977,Keiko Miki,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1978,Mai Miyakawa,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1979,Franck Morisseau,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1980,Maris Mukans,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1981,Werner Nemetz,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1982,Yip Ngok Lam Indy,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1983,Vidar Nilsen,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1984,Lily Niu,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1985,John North,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1986,Kenneth O'Farrell,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1987,Diletta Palagi,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1988,Paola Palermo,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1989,Neidson Pereira,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1990,Carlos Posse,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1991,Raul Prades Roca,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1992,Hao Qi,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1993,Aleksejs Radcenko,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1994,Jorge Ramirez Sanchez,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1995,Anthony Redmond,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1996,Dario Russo,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
1997,Ruben Ruz Anton,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1998,Roberto Santaniello,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
1999,Timothy Seren,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2000,Jo Sheldon,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2001,Mark Shenoda,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2002,Yvonne Shi,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2003,Emanuel Silva,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2004,Michael Soerensen,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2005,Stefano Tommasi,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2006,Ronald Torres,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2007,Vincent Tsai,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2008,Wendell Tsai,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2009,Chiharu Tsutsui,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2010,Kylie Van de Putte,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2011,Virginia Vega,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2012,Miguel Villagran Luna,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2013,Oliver Volkmann,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2014,Brendan Walsh,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2015,Alexander Witte,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2016,Xiaoming Wu,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2017,Yang Yang,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2018,Ana Zhang,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2019,Elvis Zhang,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2020,Eric Zhang,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2021, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
2022, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
2023,Public Relations,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
2024,,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
2025,Alan Johnson,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2026,Monte Lutz,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2027,Mike Mantarro,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2028,Monica Pontrelli,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2029,Joshua Selinger,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2030,Robert Taylor,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2031,Kyle Walker,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2032,Karen Yi,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2033, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
2034, ,4,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_NEXT_Y 
2035,Quality Assurance - Minneapolis,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
2036, ,4096,-1,110,0,0,0,400,-20,2,0,CREDIT_LINE_BLOCK 
2037,Brendan Abrams,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2038,Austin Alswager,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2039,Bryan Anderson,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2040,Ryan Anderson,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2041,Zach Anderson,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2042,Cory Bair,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2043,Alex Barna,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2044,Gabriel Barott,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2045,Maxwell Barr,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2046,Joe Beam,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2047,Holly Becker,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2048,Jacqueline Behan,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2049,Joshua Bjornson,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2050,Devin Bombard,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2051,AJ Borman,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2052,Edward Boyert,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2053,Caymen Boylan,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2054,Byron Bradshaw,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2055,Ben Brock,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2056,Megan Brophy,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2057,Brett Brown,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2058,Jack Buckholz,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2059,Andrew Bungert,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2060,Zachary Buth,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2061,Cheyenne Caballero,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2062,Richard Camara,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2063,Alex Carlson,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2064,Matthew Coder,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2065,Timothy Cramer,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2066,Aaron Crawford,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
2067,Bennett Cudahy,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2068,Joshua Culp,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
2069,Sean Daily,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
