a0,b1,c2,d3,e4,f5,g6,h7,i8,j9,k10,l11,m12,n13,o14,p15,q16,r17,s18,t19,u20,v21,w22,x23,y24,
1368,0,3,global,melee_chainsaw_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,melee_chainsaw,,,,,,,,,,,,
1369,0,50,weapon_special,kill_enemy_when_injured,CHALLENGE_KILL_ENEMY_WHEN_INJURED,2500,1131,,camo_burnt,challenges_tu,,,special_discgun knife_ballistic,,,,,,,,,,,,
1370,0,50,weapon_special,revenge_kill,CHALLENGE_WEAPON_REVENGE,2500,1131,,camo_bliss,challenges_tu,,,special_discgun knife_ballistic,,,,,,,,,,,,
1371,0,7,weapon_assault,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,ar_pulse_gold,,,ar_pulse,,,,,,,,1,,,,
1372,0,1,global,ar_pulse_gold,CHALLENGE_EMPTY_STRING,0,,,,ar_pulse_for_diamond,,,ar_pulse,,,,,,,,,,,,
1373,0,1,global,weapons_mastery_assault,CHALLENGE_EMPTY_STRING,0,,,,ar_pulse_for_diamond,,,ar_pulse,,,,,,,,,,,,
1374,0,1,global,ar_pulse_for_diamond,CHALLENGE_EMPTY_STRING,0,648,,,ar_pulse_for_diamond,,,ar_pulse,,,,,,,,,,,,
1375,0,1,global,ar_pulse_for_diamond,CHALLENGE_EMPTY_STRING,0,1372,,,ar_pulse_for_diamond,,,ar_pulse,,,,,,,,,,,,
1376,0,3,global,ar_pulse_for_diamond,CHALLENGE_MASTERY_EXPERT_ASSAULT,5000,,,camo_diamond,,,,ar_pulse,,,,,,,,,,,,
1377,0,7,weapon_smg,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,smg_rechamber_gold,,,smg_rechamber,,,,,,,,1,,,,
1378,0,1,global,smg_rechamber_gold,CHALLENGE_EMPTY_STRING,0,,,,smg_rechamber_for_diamond,,,smg_rechamber,,,,,,,,,,,,
1379,0,1,global,weapons_mastery_smg,CHALLENGE_EMPTY_STRING,0,,,,smg_rechamber_for_diamond,,,smg_rechamber,,,,,,,,,,,,
1380,0,1,global,smg_rechamber_for_diamond,CHALLENGE_EMPTY_STRING,0,650,,,smg_rechamber_for_diamond,,,smg_rechamber,,,,,,,,,,,,
1381,0,1,global,smg_rechamber_for_diamond,CHALLENGE_EMPTY_STRING,0,1378,,,smg_rechamber_for_diamond,,,smg_rechamber,,,,,,,,,,,,
1382,0,3,global,smg_rechamber_for_diamond,CHALLENGE_MASTERY_EXPERT_SMG,5000,,,camo_diamond,,,,smg_rechamber,,,,,,,,,,,,
1383,0,7,weapon_knife,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,melee_crescent_gold,,,melee_crescent,,,,,,,,1,,,,
1384,0,1,global,melee_crescent_gold,CHALLENGE_EMPTY_STRING,0,,,,melee_crescent_for_diamond,,,melee_crescent,,,,,,,,,,,,
1385,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,melee_crescent_for_diamond,,,melee_crescent,,,,,,,,,,,,
1386,0,1,global,melee_crescent_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,melee_crescent_for_diamond,,,melee_crescent,,,,,,,,,,,,
1387,0,1,global,melee_crescent_for_diamond,CHALLENGE_EMPTY_STRING,0,1384,,,melee_crescent_for_diamond,,,melee_crescent,,,,,,,,,,,,
1388,0,3,global,melee_crescent_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,melee_crescent,,,,,,,,,,,,
1389,0,7,weapon_assault,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_01_gold,,,ar_m16,,,,,,,,1,,,,
1390,0,1,global,z_weap_01_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_01_for_diamond,,,ar_m16,,,,,,,,,,,,
1391,0,1,global,weapons_mastery_assault,CHALLENGE_EMPTY_STRING,0,,,,z_weap_01_for_diamond,,,ar_m16,,,,,,,,,,,,
1392,0,1,global,z_weap_01_for_diamond,CHALLENGE_EMPTY_STRING,0,648,,,z_weap_01_for_diamond,,,ar_m16,,,,,,,,,,,,
1393,0,1,global,z_weap_01_for_diamond,CHALLENGE_EMPTY_STRING,0,1390,,,z_weap_01_for_diamond,,,ar_m16,,,,,,,,,,,,
1394,0,3,global,z_weap_01_for_diamond,CHALLENGE_MASTERY_EXPERT_ASSAULT,5000,,,camo_diamond,,,,ar_m16,,,,,,,,,,,,
1395,0,7,weapon_smg,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_02_gold,,,smg_ppsh,,,,,,,,1,,,,
1396,0,1,global,z_weap_02_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_02_for_diamond,,,smg_ppsh,,,,,,,,,,,,
1397,0,1,global,weapons_mastery_smg,CHALLENGE_EMPTY_STRING,0,,,,z_weap_02_for_diamond,,,smg_ppsh,,,,,,,,,,,,
1398,0,1,global,z_weap_02_for_diamond,CHALLENGE_EMPTY_STRING,0,650,,,z_weap_02_for_diamond,,,smg_ppsh,,,,,,,,,,,,
1399,0,1,global,z_weap_02_for_diamond,CHALLENGE_EMPTY_STRING,0,1396,,,z_weap_02_for_diamond,,,smg_ppsh,,,,,,,,,,,,
1400,0,3,global,z_weap_02_for_diamond,CHALLENGE_MASTERY_EXPERT_SMG,5000,,,camo_diamond,,,,smg_ppsh,,,,,,,,,,,,
1401,0,7,weapon_assault,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_03_gold,,,ar_galil,,,,,,,,1,,,,
1402,0,1,global,z_weap_03_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_03_for_diamond,,,ar_galil,,,,,,,,,,,,
1403,0,1,global,weapons_mastery_assault,CHALLENGE_EMPTY_STRING,0,,,,z_weap_03_for_diamond,,,ar_galil,,,,,,,,,,,,
1404,0,1,global,z_weap_03_for_diamond,CHALLENGE_EMPTY_STRING,0,648,,,z_weap_03_for_diamond,,,ar_galil,,,,,,,,,,,,
1405,0,1,global,z_weap_03_for_diamond,CHALLENGE_EMPTY_STRING,0,1402,,,z_weap_03_for_diamond,,,ar_galil,,,,,,,,,,,,
1406,0,3,global,z_weap_03_for_diamond,CHALLENGE_MASTERY_EXPERT_ASSAULT,5000,,,camo_diamond,,,,ar_galil,,,,,,,,,,,,
1407,0,7,weapon_special,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_04_gold,,,knife_ballistic,,,,,,,,1,,,,
1408,0,1,global,z_weap_04_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_04_for_diamond,,,knife_ballistic,,,,,,,,,,,,
1409,0,3,global,secondary_mastery,CHALLENGE_EMPTY_STRING,0,,,,z_weap_04_for_diamond,,,knife_ballistic,,,,,,,,,,,,
1410,0,1,global,z_weap_04_for_diamond,CHALLENGE_EMPTY_STRING,0,656,,,z_weap_04_for_diamond,,,knife_ballistic,,,,,,,,,,,,
1411,0,1,global,z_weap_04_for_diamond,CHALLENGE_EMPTY_STRING,0,1408,,,z_weap_04_for_diamond,,,knife_ballistic,,,,,,,,,,,,
1412,0,3,global,z_weap_04_for_diamond,CHALLENGE_MASTERY_EXPERT_KNIFE,5000,,,camo_diamond,,,,knife_ballistic,,,,,,,,,,,,
1413,0,7,weapon_smg,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_05_gold,,,smg_ak74u,,,,,,,,1,,,,
1414,0,1,global,z_weap_05_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_05_for_diamond,,,smg_ak74u,,,,,,,,,,,,
1415,0,1,global,weapons_mastery_smg,CHALLENGE_EMPTY_STRING,0,,,,z_weap_05_for_diamond,,,smg_ak74u,,,,,,,,,,,,
1416,0,1,global,z_weap_05_for_diamond,CHALLENGE_EMPTY_STRING,0,650,,,z_weap_05_for_diamond,,,smg_ak74u,,,,,,,,,,,,
1417,0,1,global,z_weap_05_for_diamond,CHALLENGE_EMPTY_STRING,0,1414,,,z_weap_05_for_diamond,,,smg_ak74u,,,,,,,,,,,,
1418,0,3,global,z_weap_05_for_diamond,CHALLENGE_MASTERY_EXPERT_SMG,5000,,,camo_diamond,,,,smg_ak74u,,,,,,,,,,,,
1419,0,7,weapon_pistol,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_06_gold,,,pistol_m1911,,,,,,,,1,,,,
1420,0,1,global,z_weap_06_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_06_for_diamond,,,pistol_m1911,,,,,,,,,,,,
1421,0,1,global,secondary_mastery_pistol,CHALLENGE_EMPTY_STRING,0,,,,z_weap_06_for_diamond,,,pistol_m1911,,,,,,,,,,,,
1422,0,1,global,z_weap_06_for_diamond,CHALLENGE_EMPTY_STRING,0,649,,,z_weap_06_for_diamond,,,pistol_m1911,,,,,,,,,,,,
1423,0,1,global,z_weap_06_for_diamond,CHALLENGE_EMPTY_STRING,0,1420,,,z_weap_06_for_diamond,,,pistol_m1911,,,,,,,,,,,,
1424,0,3,global,z_weap_06_for_diamond,CHALLENGE_MASTERY_EXPERT_PISTOL,5000,,,camo_diamond,,,,pistol_m1911,,,,,,,,,,,,
1425,0,7,weapon_assault,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_07_gold,,,ar_an94,,,,,,,,1,,,,
1426,0,1,global,z_weap_07_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_07_for_diamond,,,ar_an94,,,,,,,,,,,,
1427,0,1,global,weapons_mastery_assault,CHALLENGE_EMPTY_STRING,0,,,,z_weap_07_for_diamond,,,ar_an94,,,,,,,,,,,,
1428,0,1,global,z_weap_07_for_diamond,CHALLENGE_EMPTY_STRING,0,648,,,z_weap_07_for_diamond,,,ar_an94,,,,,,,,,,,,
1429,0,1,global,z_weap_07_for_diamond,CHALLENGE_EMPTY_STRING,0,1426,,,z_weap_07_for_diamond,,,ar_an94,,,,,,,,,,,,
1430,0,3,global,z_weap_07_for_diamond,CHALLENGE_MASTERY_EXPERT_ASSAULT,5000,,,camo_diamond,,,,ar_an94,,,,,,,,,,,,
1431,0,10,weapon_launcher,kills,CHALLENGE_WEAPON_KILLS,250,,,camo_jungletek,,,,launcher_ex41,,,,,,,,,,,,
1432,1,20,weapon_launcher,kills,CHALLENGE_WEAPON_KILLS,500,,,camo_ash,,,,launcher_ex41,,,,,,,,,,,,
1433,2,40,weapon_launcher,kills,CHALLENGE_WEAPON_KILLS,750,,,camo_flectarn,,,,launcher_ex41,,,,,,,,,,,,
1434,3,60,weapon_launcher,kills,CHALLENGE_WEAPON_KILLS,1000,,,camo_heatstroke,,,,launcher_ex41,,,,,,,,,,,,
1435,4,80,weapon_launcher,kills,CHALLENGE_WEAPON_KILLS,1500,,,camo_snowjob,,,,launcher_ex41,,,,,,,,,,,,
1436,5,100,weapon_launcher,kills,CHALLENGE_WEAPON_KILLS,2000,,,camo_dante,,,,launcher_ex41,,,,,,,,,,,,
1437,6,120,weapon_launcher,kills,CHALLENGE_WEAPON_KILLS,2500,,,camo_integer,,,,launcher_ex41,,,,,,,,,,,,
1438,7,160,weapon_launcher,kills,CHALLENGE_WEAPON_KILLS,3500,,,camo_speed6,,,,launcher_ex41,,,,,,,,,,,,
1439,8,200,weapon_launcher,kills,CHALLENGE_WEAPON_KILLS,5000,,,camo_interpol,challenges_tu,,,launcher_ex41,,,,,,,,,,,,
1440,0,10,weapon_launcher,direct_hit_kills,CHALLENGE_MILESTONE_DIRECT_HIT_KILLS,2500,1439,,camo_ardent,challenges_tu,,,launcher_ex41,,,,,,,,,,,,
1441,0,10,weapon_launcher,destroyed_aircraft,CHALLENGE_WEAPON_DESTROYED_AIRCRAFT,2500,1439,,camo_burnt,challenges_tu,,,launcher_ex41,,,,,,,,,,,,
1442,0,5,weapon_launcher,revenge_kill,CHALLENGE_WEAPON_REVENGE,2500,1439,,camo_bliss,challenges_tu,,,launcher_ex41,,,,,,,,,,,,
1443,0,5,weapon_launcher,multikill_2,CHALLENGE_WEAPON_DOUBLEKILL,2500,1439,,camo_artofwar_battle,challenges_tu,,,launcher_ex41,,,,,,,,,,,,
1444,0,5,weapon_launcher,kill_enemy_when_injured,CHALLENGE_KILL_ENEMY_WHEN_INJURED,2500,1439,,camo_chameleon,challenges_tu,,,launcher_ex41,,,,,,,,,,,,
1445,0,6,weapon_launcher,challenges_tu,CHALLENGE_MASTERY_EXPERT,5000,,,camo_gold,challenges_tu,,em_back_expert_,launcher_ex41,,,,,,,1,,,,,
1446,0,7,weapon_launcher,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_08_gold,,,launcher_ex41,,,,,,,,1,,,,
1447,0,1,global,z_weap_08_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_08_for_diamond,,,launcher_ex41,,,,,,,,,,,,
1448,0,1,global,secondary_mastery_launcher,CHALLENGE_EMPTY_STRING,0,,,,z_weap_08_for_diamond,,,launcher_ex41,,,,,,,,,,,,
1449,0,1,global,z_weap_08_for_diamond,CHALLENGE_EMPTY_STRING,0,654,,,z_weap_08_for_diamond,,,launcher_ex41,,,,,,,,,,,,
1450,0,1,global,z_weap_08_for_diamond,CHALLENGE_EMPTY_STRING,0,1447,,,z_weap_08_for_diamond,,,launcher_ex41,,,,,,,,,,,,
1451,0,3,global,z_weap_08_for_diamond,CHALLENGE_MASTERY_EXPERT_LAUNCHER,5000,,,camo_diamond,,,,launcher_ex41,,,,,,,,,,,,
1452,0,7,weapon_smg,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_09_gold,,,smg_msmc,,,,,,,,1,,,,
1453,0,1,global,z_weap_09_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_09_for_diamond,,,smg_msmc,,,,,,,,,,,,
1454,0,1,global,weapons_mastery_smg,CHALLENGE_EMPTY_STRING,0,,,,z_weap_09_for_diamond,,,smg_msmc,,,,,,,,,,,,
1455,0,1,global,z_weap_09_for_diamond,CHALLENGE_EMPTY_STRING,0,650,,,z_weap_09_for_diamond,,,smg_msmc,,,,,,,,,,,,
1456,0,1,global,z_weap_09_for_diamond,CHALLENGE_EMPTY_STRING,0,1453,,,z_weap_09_for_diamond,,,smg_msmc,,,,,,,,,,,,
1457,0,3,global,z_weap_09_for_diamond,CHALLENGE_MASTERY_EXPERT_SMG,5000,,,camo_diamond,,,,smg_msmc,,,,,,,,,,,,
1458,0,7,weapon_cqb,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_10_gold,,,shotgun_olympia,,,,,,,,1,,,,
1459,0,1,global,z_weap_10_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_10_for_diamond,,,shotgun_olympia,,,,,,,,,,,,
1460,0,1,global,weapons_mastery_cqb,CHALLENGE_EMPTY_STRING,0,,,,z_weap_10_for_diamond,,,shotgun_olympia,,,,,,,,,,,,
1461,0,1,global,z_weap_10_for_diamond,CHALLENGE_EMPTY_STRING,0,653,,,z_weap_10_for_diamond,,,shotgun_olympia,,,,,,,,,,,,
1462,0,1,global,z_weap_10_for_diamond,CHALLENGE_EMPTY_STRING,0,1459,,,z_weap_10_for_diamond,,,shotgun_olympia,,,,,,,,,,,,
1463,0,3,global,z_weap_10_for_diamond,CHALLENGE_MASTERY_EXPERT_SHOTGUN,5000,,,camo_diamond,,,,shotgun_olympia,,,,,,,,,,,,
1464,0,7,weapon_sniper,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_11_gold,,,sniper_xpr50,,,,,,,,1,,,,
1465,0,1,global,z_weap_11_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_11_for_diamond,,,sniper_xpr50,,,,,,,,,,,,
1466,0,1,global,weapons_mastery_sniper,CHALLENGE_EMPTY_STRING,0,,,,z_weap_11_for_diamond,,,sniper_xpr50,,,,,,,,,,,,
1467,0,1,global,z_weap_11_for_diamond,CHALLENGE_EMPTY_STRING,0,652,,,z_weap_11_for_diamond,,,sniper_xpr50,,,,,,,,,,,,
1468,0,1,global,z_weap_11_for_diamond,CHALLENGE_EMPTY_STRING,0,1465,,,z_weap_11_for_diamond,,,sniper_xpr50,,,,,,,,,,,,
1469,0,3,global,z_weap_11_for_diamond,CHALLENGE_MASTERY_EXPERT_SNIPER,5000,,,camo_diamond,,,,sniper_xpr50,,,,,,,,,,,,
1470,0,7,weapon_smg,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_12_gold,,,smg_sten2,,,,,,,,1,,,,
1471,0,1,global,z_weap_12_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_12_for_diamond,,,smg_sten2,,,,,,,,,,,,
1472,0,1,global,weapons_mastery_smg,CHALLENGE_EMPTY_STRING,0,,,,z_weap_12_for_diamond,,,smg_sten2,,,,,,,,,,,,
1473,0,1,global,z_weap_12_for_diamond,CHALLENGE_EMPTY_STRING,0,650,,,z_weap_12_for_diamond,,,smg_sten2,,,,,,,,,,,,
1474,0,1,global,z_weap_12_for_diamond,CHALLENGE_EMPTY_STRING,0,1471,,,z_weap_12_for_diamond,,,smg_sten2,,,,,,,,,,,,
1475,0,3,global,z_weap_12_for_diamond,CHALLENGE_MASTERY_EXPERT_SMG,5000,,,camo_diamond,,,,smg_sten2,,,,,,,,,,,,
1476,0,7,weapon_lmg,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_13_gold,,,lmg_rpk,,,,,,,,1,,,,
1477,0,1,global,z_weap_13_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_13_for_diamond,,,lmg_rpk,,,,,,,,,,,,
1478,0,1,global,weapons_mastery_lmg,CHALLENGE_EMPTY_STRING,0,,,,z_weap_13_for_diamond,,,lmg_rpk,,,,,,,,,,,,
1479,0,1,global,z_weap_13_for_diamond,CHALLENGE_EMPTY_STRING,0,651,,,z_weap_13_for_diamond,,,lmg_rpk,,,,,,,,,,,,
1480,0,1,global,z_weap_13_for_diamond,CHALLENGE_EMPTY_STRING,0,1477,,,z_weap_13_for_diamond,,,lmg_rpk,,,,,,,,,,,,
1481,0,3,global,z_weap_13_for_diamond,CHALLENGE_MASTERY_EXPERT_LMG,5000,,,camo_diamond,,,,lmg_rpk,,,,,,,,,,,,
1482,0,7,weapon_sniper,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_14_gold,,,sniper_mosin,,,,,,,,1,,,,
1483,0,1,global,z_weap_14_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_14_for_diamond,,,sniper_mosin,,,,,,,,,,,,
1484,0,1,global,weapons_mastery_sniper,CHALLENGE_EMPTY_STRING,0,,,,z_weap_14_for_diamond,,,sniper_mosin,,,,,,,,,,,,
1485,0,1,global,z_weap_14_for_diamond,CHALLENGE_EMPTY_STRING,0,652,,,z_weap_14_for_diamond,,,sniper_mosin,,,,,,,,,,,,
1486,0,1,global,z_weap_14_for_diamond,CHALLENGE_EMPTY_STRING,0,1483,,,z_weap_14_for_diamond,,,sniper_mosin,,,,,,,,,,,,
1487,0,3,global,z_weap_14_for_diamond,CHALLENGE_MASTERY_EXPERT_SNIPER,5000,,,camo_diamond,,,,sniper_mosin,,,,,,,,,,,,
1488,0,7,weapon_assault,challenges_tu,CHALLENGE_EMPTY_STRING,0,,,,z_weap_15_gold,,,ar_m14,,,,,,,,1,,,,
1489,0,1,global,z_weap_15_gold,CHALLENGE_EMPTY_STRING,0,,,,z_weap_15_for_diamond,,,ar_m14,,,,,,,,,,,,
1490,0,1,global,weapons_mastery_assault,CHALLENGE_EMPTY_STRING,0,,,,z_weap_15_for_diamond,,,ar_m14,,,,,,,,,,,,
1491,0,1,global,z_weap_15_for_diamond,CHALLENGE_EMPTY_STRING,0,648,,,z_weap_15_for_diamond,,,ar_m14,,,,,,,,,,,,
1492,0,1,global,z_weap_15_for_diamond,CHALLENGE_EMPTY_STRING,0,1489,,,z_weap_15_for_diamond,,,ar_m14,,,,,,,,,,,,
1493,0,3,global,z_weap_15_for_diamond,CHALLENGE_MASTERY_EXPERT_ASSAULT,5000,,,camo_diamond,,,,ar_m14,,,,,,,,,,,,
